COD_FORNECEDOR;RAZAO;NOME PRODUTO;COD_ERP;SITUACAO; DOC_FORNECEDOR ;STATUS
94480;FRIGODELISS LTDA;CARNE SUINA LOMBO FATIADO;3563;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;FRIGODELISS LTDA;3564;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;COSTELA SUINA RECORTE COM OSSO KG GRN;3590;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;FRIGODELISS LTDA;3966;COMPRA SUSPENSA; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;FRIGODELISS LTDA;3967;COMPRA SUSPENSA; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;FRIGODELISS LTDA;3968;COMPRA SUSPENSA; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA CARCACA KG GRN;4242;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA PE KG GRN;4297;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA TOUCINHO KG GRN;4366;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA TORRESMO KG GRN;4383;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA PANCETA KG GRN;4385;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA PALETA C/OSSO KG GRN;4475;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA SUAN KG GRN;4640;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA BISTECA (CARRE) KG GRN;4642;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA LOMBO KG GRN;4760;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA PERNIL C/OSSO KG GRN;4775;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;LINGUICA FRINNI SUINA PIM.BIQUINHO 500G;162155;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;LINGUICA FRINNI SUINA CUIABANA 500G;162157;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;LINGUICA FRINNI SUINA COM PROVOLONE 500G;162159;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;LINGUICA FRINNI PERNIL SUINO FINA 500G;163652;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA BISTECA(CARRE)KG GRN;164930;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA PERNIL COM OSSO KG GRN;164931;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA PANCETA KG;164934;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA LOMBO KG;164935;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA COURO KG;164937;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA PALETA C/OSSO KG;164938;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA SEM OSSO FILE MIGNON KG;164939;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA SUAN KG;164940;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA BIFE COPA LOMBO KG;164941;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA PE KG;164942;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA TOUCINHO KG;164943;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA PANCETA EM CUBOS KG BDJ;170002;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;COSTELA SUINA TIPO II C/OSSO KG;183409;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;PE.COSTELA SUINA C/OSSO KG SAKATA;184906;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;COSTELA SUINA RECORTE COM OSSO KG;208398;ATIVO; 11.257.856.000.163 ;BRONZE
94480;FRIGODELISS LTDA;CARNE SUINA KIT PORQUINHO CONGELADO KG;212126;COMPRA SUSPENSA; 11.257.856.000.163 ;BRONZE
FRIGOSUL - FRIGORIFICO SUL LTDA;;;;;;2,59177E+12
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;COXAO MOLE BOVINO BIFE BDJ KG;215;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CONTRA FILE BOVINO BIFE CHORIZO BDJ KG;216;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;MIOLO ALCATRA BOVINO BIFE BDJ KG;217;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CARNE BOV.FRALDINHA KG;336;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;PEITO BOVINO PEDACO BDJ KG;625;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;COXAO DURO BOVINO BIFE BDJ KG;628;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;PATINHO BOVINO BIFE BDJ KG;629;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;COXAO MOLE BOVINO STROGONOFF BDJ KG;1439;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;PATINHO BOVINO CUBOS BDJ KG;1440;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CONTRA FILE BOVINO BIFE ANCHO BDJ KG;1658;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CONTRA FILE BOVINO BIFE BDJ KG;1660;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;MAMINHA BOVINO BIFE BDJ KG;2585;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;FRALDINHA BOVINA BIFE BDJ KG;2815;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;BUCHO BOVINO BDJ KG;2897;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;RABO BOVINO BDJ KG;2901;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;LAGARTO BOVINO BIFE BDJ KG;2910;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;MIOLO ALCATRA BOVINO STROGONOFF BDJ KG;2935;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CARNE BOV.MUSCULO BDJ KG;3022;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;PALETA BOVINA PEIXINHO BDJ KG;3023;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;PALETA BOVINA PEDACO BDJ KG;3025;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;PATINHO BOVINO STROGONOFF BDJ KG;3028;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;ACEM BOVINO EM CUBOS BDJ KG;3031;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;MUSCULO DIANTEIRO BOVINO PICADO BDJ KG;3097;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CARNE BOV.ACEM C/OSSO KG GRN;3284;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CARNE BOV.MAMINHA NOVILHO GOURMET KG;3498;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CARNE BOV.FRALDINHA NOVILHO GOURMET KG;3499;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CARNE BOV.CHORIZO NOVILHO GOURMET KG;3501;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CARNE BOV.ANCHO NOVILHO GOURMET KG;3504;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CARNE BOV.PICANHA NOVILHO GOURMET KG;3505;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CONTRAFILE BOVINO PEDACO BDJ KG;3592;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CONTRA FILE BOVINO BIFE BDJ F KG;3593;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;CONTRAFILE BOVINO BIFE GRELHA BDJ KG;3595;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;COXAO DURO BOVINO BIFE BDJ F KG;3596;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;COXAO DURO BOVINO BIFE MILANESA BDJ KG;3597;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;COXAO DURO BOVINO CUBOS BDJ KG;3598;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;COXAO DURO BOVINO PEDACO BDJ KG;3599;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;COXAO MOLE BOVINO BIFE BDJ F KG;3600;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;COXAO MOLE BOVINO PEDACO BDJ KG;3604;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;FRALDINHA BOVINO BIFE GRELHA BDJ KG;3609;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;LAGARTO BOVINO BIFE BDJ F KG;3611;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;LAGARTO BOVINO MEDALHAO BDJ KG;3612;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;LAGARTO BOVINO PEDACO BDJ KG;3613;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;MAMINHA BOVINO BIFE GRELHA BDJ KG;3614;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;PATINHO BOVINO PEDACO BDJ KG;3615;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;MAMINHA BOVINO PEDACO BDJ KG;3616;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;MIOLO ALCATRA BOVINO BIFE BDJ F KG;3617;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;MIOLO ALCATRA BOVINO MEDALHAO BDJ KG;3618;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;MIOLO ALCATRA BOVINO PEDACO BDJ KG;3620;ATIVO; 2.591.772.000.170 ;OURO
107115;FRIGOSUL - FRIGORIFICO SUL LTDA;PATINHO BOVINO BIFE BDJ F KG;3624;ATIVO; 2.591.772.000.170 ;OURO
FRIOS MILANI LTDA;;;;;;2,40389E+12
117862;FRIOS MILANI LTDA;IOG.FRUTAP AMEIXA 850G;142058;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;IOG.FRUTAP SALADA DE FRUTAS 850G;142060;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;IOG.FRUTAP FRUTAS VERMELHAS 850G;142063;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;IOG.FRUTAP MORANGO 850G;142064;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;FRIOS MILANI LTDA;142066;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;FRIOS MILANI LTDA;142067;COMPRA SUSPENSA; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;FRIOS MILANI LTDA;142070;COMPRA SUSPENSA; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;IOG.FRUTAP MORANGO 160G;142071;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;LEITE FERMENTADO FRUTAP FAMILY 850G;142072;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;BEB.LACTEA FRUTILAC MORANGO 800G SC;142073;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;BEB.LACTEA FRUTILAC FR VERMELHAS 800G SC;142075;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;BEB.LACTEA FRUTILAC COCO 800G SC;142076;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;BEB.LACTEA FRUTILAC SALADA FRUTA 800G SC;142077;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;IOG.FRUTAP MORANGO ZERO 850G;177495;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;IOG.FRUTAP MORANGO ZERO 170G;177500;COMPRA SUSPENSA; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;LEITE FERMENTADO FRUTAP 170G;177503;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;IOG.FRUTAP MORANGO 1,250G;193054;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;IOG.FRUTAP SALADA DE FRUTAS 1,250G;193369;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;BEB.LACTEA FRUTILAC MORANGO 6UN 360G;193374;COMPRA SUSPENSA; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;MISTURA FRUTAP REQUEIJAO C/AMIDO 175G;193977;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;IOG.FRUTAP AMEIXA 5 GRAOS ZERO LACT 170G;194277;COMPRA SUSPENSA; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;IOG.FRUTAP AMEIXA + 5 GRAOS ZERO 850G GF;206315;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;IOG.FRUTAP FRUTAS VERMELHAS 1,250G;206560;COMPRA SUSPENSA; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;BEB.LACTEA FRUTILAC MORANGO 1200G;208474;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;LEITE FERMENTADO FRUTAP 450G 6UN;208894;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;LEITE FERMENTADO FRUTAP BIG BAUNIL 1,2KG;215510;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;IOG.FRUTAP MORANGO ZERO LACTOSE 1,2KG;215513;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;LEITE FERMENTADO FRUTAP ZERO LACTOS 170G;215514;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;LEITE FERMENTADO FRUTAP ZERO LACTOS 850G;215515;ATIVO; 2.403.888.000.139 ;BRONZE
117862;FRIOS MILANI LTDA;IOG.FRUTAP MANSAO MAROMBA MORANGO 360G;216508;ATIVO; 2.403.888.000.139 ;BRONZE
GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;;;;;;3,52993E+13
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;ALCOOL GEL 70 SEPTPRO 440G VALV PUMP;182061;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT POTENCIALIS TESTO 60CAP;199477;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT MAGNESIO DIMALATO 260MG 60CAPS;199480;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT OLEO DE ALHO 60CAPS;199486;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT MAGNESIO TREONATO 60CAPS;199487;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT ARTROFLEX 60CAPS;204211;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT AMORA MIURA 60CAPS;205038;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT ESPIRULINA 60CAPS;205042;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT OLEO SEMENTE DE ABOBORA 60CAPS;205181;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT VITAMINA K2 60CAPS;206699;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT SONO DA BELEZA 180G;206700;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;AUTOTESTE COVID 19 SWAB MEDLEVENSOHN;207164;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT CRANBERRY 60CAPS;207231;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT BETA CAROTENO 60CAPS;209654;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT OLEO ABACATE C/VITAMINA E 60CPS;209656;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT LEVEDURA DE CERVEJA 120CP;209659;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT OMEGA 3 6 9 60CAPS;209665;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT NUTRI+ SENIOR BAUNILHA 400G;209741;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT NUTRI+ SENIOR S/SABOR 400G;209742;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT NUTRI+ SENIOR CHOCOLATE 400G;209743;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT KAIMBRA FLEX 500MG 60CAPS;211232;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT OLEO CARTAMO CHIA E COCO 60CAPS;211238;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT MELASM CONTROL 60CAPS;211240;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT MAG5 60CAPS;211247;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT NUTRI+ SENIOR S/SABOR 800G;211255;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT NUTRI+ SENIOR BAUNILHA 800G;211263;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT NUTRI+ SENIOR CAFE C/LEITE 800G;211267;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT NUTRI+ SENIOR CHOCOLATE 800G;211269;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT NUTRI+ SENIOR VIT FRUTAS 800G;211271;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT FENO GREGO 60CAPS;211315;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;MASCARA MEDIX TRIPLA BRANCA 50UN;211371;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT PROPOLIS VERDE 60CAPS;211566;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT GOOD CALM 20CAPS;211569;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT ENERGIA 60CAPS;211570;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT ORA PRO NOBIS LIMAO EM PO 150G;211571;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT PRO IMUNO 60CAPS;211572;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT CART ULTRA HYALURONIC 60CAPS;211573;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT PINUS PINASTER 60CAPS;211892;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT TEST FEMME 60CAPS;212142;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT SILICIO ORGANICO 60CAPS;212251;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT ACIDO HIALURONICO 150MG 60CAPS;212275;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT OLEO DE LINHACA 60CAPS;212688;COMPRA SUSPENSA; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT OMEGA 3 1000MG 300CAPS;212829;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT BIOTINA 45MCG 60CAPS;213031;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT CABELOS PELES UNHAS 60CAPS;213040;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT KIDS POLIVITAMINICO MAST 60CAPS;213041;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT COMPLEXO B 100CAPS;213042;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT OMEGA 3 PEIXINHO 120CAPS;213120;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT VITAMINA D3 + K2 60CAPS;213121;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT CARBONATO DE CALCIO 60CAPS;213122;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;MASCARA MEDIX TRIPLA PRETA 50UN;213391;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT SENIOR AZ 50+ 540MG 60CAPS;213594;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT AZ 540MG 60CAPS;213595;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT NEURO B12 MASTIGAV 500MG 60CP;213596;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
370606;GOLDEN LOG DISTRIB PRODUTOS ALIMENTICIOS;GOOD VIT VITAMINA C 1G 60CAPS;213599;ATIVO; 35.299.324.000.157 ;DROGARIA PRATA
